[2019-05-29T22:00:59Z, INFO] House: 2 --> Task: garden - start: 270 ; end: 275
[2019-05-29T22:00:59Z, INFO] House: 2 --> Task: moving - start: 285 ; end: 290
[2019-05-29T22:00:59Z, INFO] House: 3 --> Task: masonry - start: 0 ; end: 35
[2019-05-29T22:00:59Z, INFO] House: 3 --> Task: carpentry - start: 135 ; end: 150
[2019-05-29T22:00:59Z, INFO] House: 3 --> Task: plumbing - start: 190 ; end: 230
[2019-05-29T22:00:59Z, INFO] House: 3 --> Task: ceiling - start: 180 ; end: 195
[2019-05-29T22:00:59Z, INFO] House: 3 --> Task: roofing - start: 225 ; end: 230
[2019-05-29T22:00:59Z, INFO] House: 3 --> Task: painting - start: 195 ; end: 205
[2019-05-29T22:00:59Z, INFO] House: 3 --> Task: windows - start: 245 ; end: 250
[2019-05-29T22:00:59Z, INFO] House: 3 --> Task: facade - start: 240 ; end: 250
[2019-05-29T22:00:59Z, INFO] House: 3 --> Task: garden - start: 235 ; end: 240
[2019-05-29T22:00:59Z, INFO] House: 3 --> Task: moving - start: 255 ; end: 260
[2019-05-29T22:00:59Z, INFO] House: 4 --> Task: masonry - start: 35 ; end: 70
[2019-05-29T22:00:59Z, INFO] House: 4 --> Task: carpentry - start: 70 ; end: 85
[2019-05-29T22:00:59Z, INFO] House: 4 --> Task: plumbing - start: 110 ; end: 150
[2019-05-29T22:00:59Z, INFO] House: 4 --> Task: ceiling - start: 165 ; end: 180
[2019-05-29T22:00:59Z, INFO] House: 4 --> Task: roofing - start: 275 ; end: 280
[2019-05-29T22:00:59Z, INFO] House: 4 --> Task: painting - start: 180 ; end: 190
[2019-05-29T22:00:59Z, INFO] House: 4 --> Task: windows - start: 280 ; end: 285
[2019-05-29T22:00:59Z, INFO] House: 4 --> Task: facade - start: 280 ; end: 290
[2019-05-29T22:00:59Z, INFO] House: 4 --> Task: garden - start: 280 ; end: 285
[2019-05-29T22:00:59Z, INFO] House: 4 --> Task: moving - start: 290 ; end: 295
[2019-05-29T22:00:59Z, INFO] House: 5 --> Task: masonry - start: 0 ; end: 35
